Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Sales,Date,Time,Payment,Rating
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,442.323,3/30/2019,2:58:00 pm,Cash,7.4
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,35.3115,3/20/2019,7:55:00 pm,Cash,5.6
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,32.529,1/16/2019,3:10:00 pm,Cash,6.3
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,259.77,2/24/2019,4:44:00 pm,Cash,7.1
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,397.215,1/15/2019,6:22:00 pm,Ewallet,7.8
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,351.603,1/22/2019,11:52:00 am,Cash,9.9
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,764.19,02/03/2019,5:24:00 pm,Cash,7.3
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,352.674,03/06/2019,3:31:00 pm,Ewallet,5.1
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,252.756,2/16/2019,6:04:00 pm,Credit card,9.4
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,49.4235,3/14/2019,2:13:00 pm,Credit card,5.8
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,104.6745,2/27/2019,10:23:00 am,Credit card,8
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,277.6725,1/18/2019,10:11:00 am,Ewallet,7.9
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,146.6325,1/29/2019,3:48:00 pm,Cash,5.9
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,58.2225,2/26/2019,5:46:00 pm,Credit card,4.9
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,135.3555,02/03/2019,11:46:00 am,Cash,9.3
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,125.979,1/16/2019,12:07:00 pm,Credit card,7.9
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,370.125,3/24/2019,6:14:00 pm,Credit card,5.9
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,914.55,02/12/2019,2:45:00 pm,Credit card,9.9
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,207.48,2/21/2019,11:39:00 am,Cash,7.7
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,204.246,02/04/2019,3:44:00 pm,Ewallet,7.6
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,181.881,2/20/2019,1:06:00 pm,Ewallet,7.7
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,75.474,2/23/2019,8:43:00 pm,Ewallet,6.4
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,300.573,2/16/2019,2:19:00 pm,Ewallet,4.4
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,85.302,1/17/2019,10:01:00 am,Credit card,4.1
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,588.42,1/14/2019,7:30:00 pm,Ewallet,4.4
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,196.14,3/30/2019,4:34:00 pm,Cash,5.5
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,231.2415,03/02/2019,1:10:00 pm,Ewallet,4
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,282.576,2/15/2019,5:10:00 pm,Credit card,9.3
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,477.54,03/01/2019,10:22:00 am,Credit card,4.8
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,175.917,2/24/2019,7:57:00 pm,Cash,4.6
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,470.988,2/19/2019,7:29:00 pm,Credit card,7.3
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,308.574,2/23/2019,6:30:00 pm,Cash,6
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,618.975,02/07/2019,2:27:00 pm,Ewallet,8.1
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,305.55,01/11/2019,1:57:00 pm,Ewallet,9.4
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,39.48,41.454,02/12/2019,7:43:00 pm,Cash,6.5
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,34.81,36.5505,1/14/2019,10:11:00 am,Credit card,7
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,310.716,01/09/2019,1:46:00 pm,Ewallet,7.1
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,45.108,2/27/2019,12:22:00 pm,Ewallet,6.6
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,145.404,1/24/2019,7:20:00 pm,Ewallet,4.9
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.1,103.11,01/08/2019,12:58:00 pm,Credit card,6.4
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,136.143,01/08/2019,11:59:00 am,Credit card,8
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,667.38,1/16/2019,5:59:00 pm,Cash,4.3
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,153.048,3/13/2019,12:51:00 pm,Cash,6.1
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,211.365,2/15/2019,10:36:00 am,Cash,7.5
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,663.2955,1/25/2019,1:38:00 pm,Cash,6.7
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,404.544,03/12/2019,7:39:00 pm,Ewallet,5.2
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,510.615,03/04/2019,12:44:00 pm,Cash,8.8
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,539.343,02/10/2019,1:56:00 pm,Cash,9.5
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,497.07,1/16/2019,2:42:00 pm,Cash,7.6
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,458.6925,1/29/2019,7:45:00 pm,Cash,6.6
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,113.568,01/01/2019,8:26:00 pm,Ewallet,6.9
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,261.198,01/06/2019,7:46:00 pm,Ewallet,4.3
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,657.531,2/19/2019,7:38:00 pm,Credit card,7.8
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,1023.75,01/12/2019,4:18:00 pm,Ewallet,8
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,507.444,02/07/2019,12:23:00 pm,Ewallet,9.6
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,101.808,3/27/2019,7:11:00 pm,Credit card,4.3
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,207.585,2/27/2019,6:57:00 pm,Credit card,5
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,760.4415,01/06/2019,11:18:00 am,Cash,9.2
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,835.2855,03/02/2019,12:40:00 pm,Cash,6.3
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,527.5095,3/29/2019,2:06:00 pm,Cash,8.9
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43,180.6,1/31/2019,8:48:00 pm,Ewallet,7.6
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,72.429,1/21/2019,8:13:00 pm,Cash,4.8
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,131.208,1/20/2019,8:37:00 pm,Ewallet,9.1
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.7,80.955,1/17/2019,5:59:00 pm,Ewallet,6.1
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,507.906,2/28/2019,8:18:00 pm,Cash,9.1
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,317.226,3/19/2019,3:52:00 pm,Ewallet,8.3
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,733.6035,2/19/2019,3:14:00 pm,Ewallet,7.2
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,130.8825,02/04/2019,12:50:00 pm,Ewallet,6
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,829.08,1/31/2019,10:36:00 am,Ewallet,8.5
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,187.32,02/06/2019,6:33:00 pm,Credit card,6.6
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,525.231,3/28/2019,4:06:00 pm,Ewallet,4.5
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,37.611,1/19/2019,12:47:00 pm,Credit card,8.1
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,142.947,2/17/2019,1:34:00 pm,Credit card,7.2
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,110.124,1/18/2019,3:04:00 pm,Credit card,6.1
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,187.866,02/02/2019,8:42:00 pm,Cash,7.1
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,856.4535,1/18/2019,3:28:00 pm,Cash,5.1
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,138.978,3/18/2019,1:45:00 pm,Credit card,7.9
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,270.2595,01/11/2019,8:10:00 pm,Cash,7.4
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,23.34,98.028,02/04/2019,6:53:00 pm,Ewallet,7.4
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,239.4,02/06/2019,2:24:00 pm,Cash,6.6
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,175.0455,01/08/2019,11:42:00 am,Credit card,5.9
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,732.27,03/05/2019,5:49:00 pm,Credit card,8.9
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,408.492,3/16/2019,3:33:00 pm,Ewallet,6.8
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,383.523,03/09/2019,10:54:00 am,Cash,9.3
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,93.744,03/01/2019,4:23:00 pm,Credit card,4.4
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56,176.4,2/28/2019,7:33:00 pm,Ewallet,4.8
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.7,20.685,02/08/2019,11:39:00 am,Ewallet,9.5
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,557.718,1/24/2019,10:38:00 am,Ewallet,8.9
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,56.406,03/01/2019,8:03:00 pm,Ewallet,6.4
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,860.475,03/10/2019,12:39:00 pm,Credit card,6
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,596.82,3/23/2019,3:59:00 pm,Credit card,8.1
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,616.98,1/29/2019,2:26:00 pm,Ewallet,9
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,769.104,01/12/2019,6:22:00 pm,Ewallet,6
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,887.922,3/20/2019,11:32:00 am,Cash,9.8
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,408.7335,3/23/2019,12:41:00 pm,Cash,8.5
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,89.0715,1/14/2019,3:20:00 pm,Ewallet,8.8
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,150.423,02/12/2019,2:33:00 pm,Ewallet,8.8
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,79.149,2/20/2019,3:29:00 pm,Ewallet,9.5
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,266.028,01/02/2019,4:19:00 pm,Credit card,5.6
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,40.341,02/02/2019,4:33:00 pm,Cash,8.6
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,684.915,01/08/2019,7:07:00 pm,Credit card,5.2
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,55.2825,1/30/2019,2:43:00 pm,Credit card,5.8
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,116.1405,3/26/2019,7:28:00 pm,Credit card,8
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,597.0405,1/15/2019,8:44:00 pm,Cash,9
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,93.744,3/14/2019,11:16:00 am,Ewallet,4.1
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,143.22,02/03/2019,10:31:00 am,Credit card,8.6
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,182.91,2/22/2019,12:30:00 pm,Ewallet,7
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,384.72,1/24/2019,3:05:00 pm,Ewallet,8.4
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,267.3405,1/25/2019,6:30:00 pm,Ewallet,7.4
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,817.236,03/09/2019,1:18:00 pm,Credit card,6.2
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,300.216,2/17/2019,3:28:00 pm,Ewallet,4.9
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,608.076,01/11/2019,11:52:00 am,Cash,4.5
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,197.925,2/27/2019,6:24:00 pm,Ewallet,5.6
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,232.638,3/25/2019,3:19:00 pm,Ewallet,8
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.2,810.6,02/11/2019,10:38:00 am,Credit card,5.6
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,757.365,1/31/2019,3:12:00 pm,Credit card,4.2
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,536.592,1/20/2019,5:48:00 pm,Ewallet,9.9
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,56.1225,3/26/2019,11:07:00 am,Ewallet,7.6
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,233.1,1/20/2019,3:48:00 pm,Credit card,6.6
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,801.864,03/05/2019,7:40:00 pm,Ewallet,4.7
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,239.589,01/05/2019,8:30:00 pm,Credit card,9.8
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,86.247,2/13/2019,1:59:00 pm,Cash,6.3
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,401.688,3/16/2019,6:51:00 pm,Cash,7.9
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,72.009,1/15/2019,5:24:00 pm,Cash,7.7
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,401.268,2/26/2019,11:58:00 am,Ewallet,4.5
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,631.1445,2/27/2019,7:01:00 pm,Credit card,8
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,499.7265,2/17/2019,4:50:00 pm,Ewallet,5.7
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,55.041,02/06/2019,10:22:00 am,Credit card,6.3
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,137.865,1/17/2019,4:46:00 pm,Cash,6
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,151.515,1/22/2019,6:08:00 pm,Credit card,8
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,480.0285,03/05/2019,6:02:00 pm,Credit card,4.2
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,98.049,01/03/2019,1:07:00 pm,Cash,9.6
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,132.5625,3/20/2019,5:52:00 pm,Cash,6.1
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,830.3715,1/31/2019,8:32:00 pm,Ewallet,5.6
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,183.12,2/19/2019,7:24:00 pm,Cash,8.3
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,397.992,02/11/2019,4:06:00 pm,Ewallet,7.8
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,32.151,02/05/2019,2:14:00 pm,Credit card,4.1
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,369.684,03/03/2019,5:36:00 pm,Cash,8.8
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,53.34,2/24/2019,1:08:00 pm,Ewallet,4.1
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,548.163,02/04/2019,4:09:00 pm,Credit card,9
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,603.876,2/19/2019,11:33:00 am,Ewallet,5.5
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,57.6975,1/23/2019,10:18:00 am,Credit card,9.3
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,190.4805,1/14/2019,10:55:00 am,Credit card,5.6
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,432.9885,1/17/2019,3:15:00 pm,Ewallet,9.7
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,48.7305,03/03/2019,8:06:00 pm,Credit card,4
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,287.91,2/15/2019,8:21:00 pm,Credit card,9.2
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,1022.385,1/15/2019,1:48:00 pm,Credit card,4.9
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,680.61,2/27/2019,12:52:00 pm,Credit card,9.3
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,97.881,2/26/2019,12:28:00 pm,Credit card,6.6
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,57.078,3/15/2019,4:26:00 pm,Ewallet,4.3
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,63.9135,1/24/2019,1:24:00 pm,Cash,5.5
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,257.145,2/22/2019,3:15:00 pm,Cash,8.1
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,97.419,3/15/2019,10:50:00 am,Credit card,9.8
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,455.1225,02/11/2019,6:38:00 pm,Ewallet,9.4
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,144.963,01/12/2019,4:45:00 pm,Ewallet,7.9
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,253.68,03/03/2019,7:30:00 pm,Ewallet,5.1
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,495.3165,3/23/2019,1:23:00 pm,Ewallet,6.9
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,462.672,03/04/2019,11:27:00 am,Cash,8
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,714.3255,2/23/2019,11:12:00 am,Cash,8
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,325.374,3/17/2019,4:36:00 pm,Cash,4.2
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,195.678,1/16/2019,6:41:00 pm,Credit card,8.5
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,210.966,01/08/2019,5:12:00 pm,Cash,9
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,18.6375,1/14/2019,10:38:00 am,Cash,8.6
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,652.89,1/31/2019,10:33:00 am,Ewallet,6
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,90.3,3/15/2019,2:38:00 pm,Ewallet,6.2
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,422.73,2/24/2019,6:06:00 pm,Credit card,5
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,341.0925,02/08/2019,12:52:00 pm,Credit card,6.5
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,99.9075,3/22/2019,2:00:00 pm,Cash,6
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,408.408,1/24/2019,10:57:00 am,Cash,5
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,446.964,3/14/2019,4:45:00 pm,Ewallet,5
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,333.984,1/23/2019,11:15:00 am,Cash,9.2
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,284.592,1/19/2019,8:29:00 pm,Ewallet,9.6
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,403.872,1/27/2019,8:03:00 pm,Credit card,8.4
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,247.59,02/03/2019,2:35:00 pm,Credit card,6
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,222.138,3/25/2019,4:32:00 pm,Ewallet,6.7
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,100.128,2/24/2019,10:10:00 am,Credit card,4.1
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,10.6785,02/07/2019,2:15:00 pm,Cash,5.9
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,216.4365,03/04/2019,10:05:00 am,Cash,8.7
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,441.588,2/14/2019,11:36:00 am,Credit card,4.5
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,92.442,1/29/2019,6:15:00 pm,Credit card,6.6
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,681.4395,1/28/2019,1:53:00 pm,Credit card,7.7
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,130.032,3/26/2019,6:37:00 pm,Credit card,8.5
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,681.975,3/24/2019,6:27:00 pm,Cash,5.2
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,779.31,01/01/2019,2:42:00 pm,Credit card,4.3
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,88.704,1/24/2019,5:43:00 pm,Cash,7.6
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,262.794,2/25/2019,6:37:00 pm,Cash,9.5
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,99.54,01/09/2019,4:34:00 pm,Cash,4.1
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,95.865,2/14/2019,2:42:00 pm,Ewallet,9.2
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,299.3655,03/12/2019,11:01:00 am,Ewallet,5.4
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,54.999,3/26/2019,7:44:00 pm,Cash,5.8
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,202.335,01/09/2019,1:34:00 pm,Ewallet,5.6
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,281.169,01/02/2019,8:08:00 pm,Credit card,5.1
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,586.635,1/15/2019,3:01:00 pm,Cash,5.8
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,184.086,01/01/2019,11:40:00 am,Ewallet,5
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,163.611,2/15/2019,3:21:00 pm,Cash,7.9
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,63.315,2/28/2019,5:38:00 pm,Cash,6
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,82.887,03/02/2019,4:16:00 pm,Credit card,5
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,31.227,2/13/2019,6:15:00 pm,Credit card,8.9
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,22.386,1/26/2019,12:43:00 pm,Cash,5.9
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,295.407,1/30/2019,11:32:00 am,Credit card,5.9
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,76.923,1/27/2019,6:08:00 pm,Ewallet,9.7
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,23.499,1/30/2019,5:08:00 pm,Credit card,8.6
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,688.716,01/08/2019,7:38:00 pm,Cash,4
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,624.33,1/19/2019,1:11:00 pm,Cash,4.2
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,77.805,1/25/2019,11:05:00 am,Cash,9.2
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,206.808,2/19/2019,10:12:00 am,Ewallet,9.2
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,390.9465,1/14/2019,3:42:00 pm,Ewallet,5
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,554.295,2/25/2019,11:58:00 am,Ewallet,10
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,503.7375,1/23/2019,2:21:00 pm,Ewallet,8.8
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,345.0195,2/16/2019,10:52:00 am,Cash,4.2
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,177.408,01/01/2019,7:31:00 pm,Cash,6.3
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,118.902,03/07/2019,6:35:00 pm,Cash,8.2
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,362.817,2/15/2019,1:51:00 pm,Cash,5.1
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,450.1035,1/23/2019,12:35:00 pm,Cash,5
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,90.5835,2/20/2019,1:24:00 pm,Ewallet,7
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,26.796,01/08/2019,6:06:00 pm,Ewallet,7.8
